hdl:1774.2/2086 levy:034.004
hdl:1774.2/31188 levy:191b.113
hdl:1774.2/31189 levy:154a.117a
hdl:1774.2/31190 levy:191.012
hdl:1774.2/31191 levy:079.072
hdl:1774.2/31192 levy:157.103
hdl:1774.2/31193 levy:150.039
hdl:1774.2/31194 levy:020.207
hdl:1774.2/31195 levy:023.064
hdl:1774.2/31196 levy:191b.126a
hdl:1774.2/31197 levy:124.092
hdl:1774.2/31198 levy:151.001
hdl:1774.2/31199 levy:028.123
hdl:1774.2/31200 levy:154.187
hdl:1774.2/31201 levy:004.110
hdl:1774.2/31202 levy:078.033
hdl:1774.2/31203 levy:026.002
hdl:1774.2/31204 levy:188.024
hdl:1774.2/31205 levy:135.003
hdl:1774.2/31206 levy:008.098a
hdl:1774.2/31207 levy:166.087
hdl:1774.2/31208 levy:088.009
hdl:1774.2/31209 levy:045.045
hdl:1774.2/31210 levy:155.211a
hdl:1774.2/31211 levy:153.074
hdl:1774.2/31212 levy:014.052
hdl:1774.2/31213 levy:058.046a
hdl:1774.2/31214 levy:003.105
hdl:1774.2/31215 levy:005.074
hdl:1774.2/31216 levy:162.114
hdl:1774.2/31217 levy:017.005
hdl:1774.2/31218 levy:012.011
hdl:1774.2/31219 levy:080.166
hdl:1774.2/31220 levy:020.093
hdl:1774.2/31221 levy:158.245
hdl:1774.2/31222 levy:156.123
hdl:1774.2/31223 levy:008.056
hdl:1774.2/31224 levy:106.243
hdl:1774.2/31225 levy:144.144
hdl:1774.2/31226 levy:058.103
hdl:1774.2/31227 levy:064.034
hdl:1774.2/31228 levy:038.030
hdl:1774.2/31229 levy:013.083
hdl:1774.2/31230 levy:134.016
hdl:1774.2/31231 levy:014.083
hdl:1774.2/31232 levy:015.015
hdl:1774.2/31233 levy:152.116a
hdl:1774.2/31234 levy:187.094
hdl:1774.2/31235 levy:048.018
hdl:1774.2/31236 levy:080.097
hdl:1774.2/31237 levy:160.084
hdl:1774.2/31238 levy:075.053a
hdl:1774.2/31239 levy:135.050
hdl:1774.2/31240 levy:109.157
hdl:1774.2/31241 levy:122.022
hdl:1774.2/31242 levy:077.022
hdl:1774.2/31243 levy:097.191
hdl:1774.2/31244 levy:121.070
hdl:1774.2/31245 levy:060.085
hdl:1774.2/31246 levy:079.249
hdl:1774.2/31247 levy:080.102
hdl:1774.2/31248 levy:193.256
hdl:1774.2/31249 levy:127.132
hdl:1774.2/31250 levy:034.052
hdl:1774.2/31251 levy:100.063
hdl:1774.2/31252 levy:045.035
hdl:1774.2/31253 levy:144.023a
hdl:1774.2/31254 levy:141.162
hdl:1774.2/31255 levy:154.027
hdl:1774.2/31256 levy:056.003
hdl:1774.2/31257 levy:176.109
hdl:1774.2/31258 levy:150a.104
hdl:1774.2/31260 levy:001.009
hdl:1774.2/31261 levy:026.141a
hdl:1774.2/31262 levy:080.034
hdl:1774.2/31263 levy:187.005
hdl:1774.2/31264 levy:106.213
hdl:1774.2/31265 levy:043.012
hdl:1774.2/31266 levy:094.089
hdl:1774.2/31267 levy:096.211
hdl:1774.2/31268 levy:174.090
hdl:1774.2/31269 levy:080.106a
hdl:1774.2/31270 levy:175.031
hdl:1774.2/31271 levy:193.191
hdl:1774.2/31272 levy:125.094
hdl:1774.2/31273 levy:111.045
hdl:1774.2/31274 levy:139.017
hdl:1774.2/31275 levy:099.056
hdl:1774.2/31276 levy:147.201
hdl:1774.2/31277 levy:042.012
hdl:1774.2/31278 levy:108.007
hdl:1774.2/31279 levy:046.041
hdl:1774.2/31280 levy:164.124
hdl:1774.2/31281 levy:032.075
hdl:1774.2/31282 levy:091.013
hdl:1774.2/31283 levy:054.119
hdl:1774.2/31284 levy:032.065
hdl:1774.2/31285 levy:169.026
hdl:1774.2/31286 levy:138.095
hdl:1774.2/31287 levy:080.067
hdl:1774.2/31288 levy:033.079c
hdl:1774.2/31289 levy:163.038
hdl:1774.2/31290 levy:144.155
hdl:1774.2/31291 levy:191a.105
hdl:1774.2/31292 levy:020.115
hdl:1774.2/31293 levy:083.060
hdl:1774.2/31294 levy:128.052
hdl:1774.2/31295 levy:091.082
hdl:1774.2/31296 levy:036.070
hdl:1774.2/31297 levy:095.104
hdl:1774.2/31298 levy:153.122
hdl:1774.2/31299 levy:110.072
hdl:1774.2/31300 levy:076.141
hdl:1774.2/31301 levy:050.043
hdl:1774.2/31302 levy:027.042
hdl:1774.2/31303 levy:020.147
hdl:1774.2/31304 levy:154.095
hdl:1774.2/31305 levy:010.019
hdl:1774.2/31306 levy:131.125
hdl:1774.2/31307 levy:190.112
hdl:1774.2/31308 levy:063.092
hdl:1774.2/31309 levy:113.063
hdl:1774.2/31310 levy:079.197
hdl:1774.2/31311 levy:160.111
hdl:1774.2/31312 levy:154.041
hdl:1774.2/31313 levy:081.049
hdl:1774.2/31314 levy:146.153
hdl:1774.2/31315 levy:189.122a
hdl:1774.2/31316 levy:110.144
hdl:1774.2/31317 levy:031.184
hdl:1774.2/31318 levy:079.049
hdl:1774.2/31319 levy:145.191
hdl:1774.2/31320 levy:104.089
hdl:1774.2/31321 levy:189.143
hdl:1774.2/31322 levy:189.112a
hdl:1774.2/31323 levy:104.151
hdl:1774.2/31324 levy:060.018
hdl:1774.2/31325 levy:064.099
hdl:1774.2/31326 levy:191b.101
hdl:1774.2/31327 levy:013.151
hdl:1774.2/31328 levy:159.099
hdl:1774.2/31329 levy:080.180a
hdl:1774.2/31330 levy:050.092
hdl:1774.2/31331 levy:041.115
hdl:1774.2/31332 levy:150.032
hdl:1774.2/31333 levy:083.071
hdl:1774.2/31334 levy:141.080
hdl:1774.2/31335 levy:103.082
hdl:1774.2/31336 levy:093.151
hdl:1774.2/31337 levy:118.038
hdl:1774.2/31338 levy:026.131
hdl:1774.2/31339 levy:178.025
hdl:1774.2/31340 levy:080.145
hdl:1774.2/31341 levy:148.049
hdl:1774.2/31342 levy:190.137
hdl:1774.2/31343 levy:043.046
hdl:1774.2/31344 levy:031.015
hdl:1774.2/31345 levy:114.106
hdl:1774.2/31346 levy:062.070
hdl:1774.2/31347 levy:043.077
hdl:1774.2/31348 levy:014.035f
hdl:1774.2/31349 levy:117.001
hdl:1774.2/31350 levy:049.093
hdl:1774.2/31351 levy:045.066
hdl:1774.2/31352 levy:105.033
hdl:1774.2/31353 levy:193.049
hdl:1774.2/31354 levy:099.049
hdl:1774.2/31355 levy:057.082
hdl:1774.2/31356 levy:068.067
hdl:1774.2/31357 levy:040.024
hdl:1774.2/31358 levy:167.117
hdl:1774.2/31359 levy:150.109
hdl:1774.2/31360 levy:040.009
hdl:1774.2/31361 levy:129.065
hdl:1774.2/31362 levy:155.027
hdl:1774.2/31363 levy:008.100
hdl:1774.2/31364 levy:066.075a
hdl:1774.2/31365 levy:159.083
hdl:1774.2/31366 levy:150a.019
hdl:1774.2/31367 levy:126.050
hdl:1774.2/31368 levy:141.169
hdl:1774.2/31369 levy:065.131
hdl:1774.2/31370 levy:113.057
hdl:1774.2/31371 levy:151.020
hdl:1774.2/31372 levy:152.157
hdl:1774.2/31373 levy:153.147
hdl:1774.2/31374 levy:156.030c
hdl:1774.2/31375 levy:031.030
hdl:1774.2/31376 levy:027.044
hdl:1774.2/31377 levy:042.042
hdl:1774.2/31378 levy:001.071
hdl:1774.2/31379 levy:111.157b
hdl:1774.2/31380 levy:090.003
hdl:1774.2/31381 levy:071.043
hdl:1774.2/31382 levy:175.075
hdl:1774.2/31383 levy:167.029
hdl:1774.2/31384 levy:038.033
hdl:1774.2/31385 levy:144.127a
hdl:1774.2/31386 levy:188.037
hdl:1774.2/31387 levy:121.105
hdl:1774.2/31388 levy:020.035
hdl:1774.2/31389 levy:093.163
hdl:1774.2/31390 levy:120.081
hdl:1774.2/31391 levy:042.034
hdl:1774.2/31392 levy:130.016
hdl:1774.2/31393 levy:179.032
hdl:1774.2/31394 levy:176.090
hdl:1774.2/31395 levy:124.097
hdl:1774.2/31396 levy:051.102
hdl:1774.2/31397 levy:013.119
hdl:1774.2/31398 levy:038.004
hdl:1774.2/31399 levy:083.090
hdl:1774.2/31400 levy:161.093
hdl:1774.2/31401 levy:084.043
hdl:1774.2/31402 levy:154.092
hdl:1774.2/31403 levy:105.089
hdl:1774.2/31404 levy:072.038
hdl:1774.2/31405 levy:155.214
hdl:1774.2/31406 levy:066.003
hdl:1774.2/31407 levy:026.081
hdl:1774.2/31408 levy:022.074
hdl:1774.2/31409 levy:078.032
hdl:1774.2/31410 levy:102.115
hdl:1774.2/31411 levy:173.070
hdl:1774.2/31412 levy:133.085
hdl:1774.2/31413 levy:126.078
hdl:1774.2/31414 levy:016.100
hdl:1774.2/31415 levy:028.151
hdl:1774.2/31416 levy:077.165
hdl:1774.2/31417 levy:090.136
hdl:1774.2/31418 levy:044.025
hdl:1774.2/31419 levy:160.061
hdl:1774.2/31420 levy:131.098
hdl:1774.2/31421 levy:035.070a
hdl:1774.2/31422 levy:059.009
hdl:1774.2/31423 levy:017.134
hdl:1774.2/31424 levy:077.038
hdl:1774.2/31425 levy:190.025
hdl:1774.2/31426 levy:101.044
hdl:1774.2/31427 levy:049.116
hdl:1774.2/31428 levy:191b.077
hdl:1774.2/31429 levy:002.018
hdl:1774.2/31430 levy:064.090
hdl:1774.2/31431 levy:150a.070
hdl:1774.2/31432 levy:188.022
hdl:1774.2/31433 levy:029.044
hdl:1774.2/31434 levy:184.120
hdl:1774.2/31435 levy:053.063
hdl:1774.2/31436 levy:115.155
hdl:1774.2/31437 levy:040.060c
hdl:1774.2/31438 levy:051.061a
hdl:1774.2/31439 levy:179.050
hdl:1774.2/31440 levy:074.103
hdl:1774.2/31441 levy:097.294
hdl:1774.2/31442 levy:037.037
hdl:1774.2/31443 levy:102.004
hdl:1774.2/31444 levy:154a.056
hdl:1774.2/31445 levy:101.042
hdl:1774.2/31446 levy:136.105
hdl:1774.2/31447 levy:191.020a
hdl:1774.2/31448 levy:157.133
hdl:1774.2/31449 levy:118.057
hdl:1774.2/31450 levy:057.141
hdl:1774.2/31451 levy:106.081
hdl:1774.2/31452 levy:165.022
hdl:1774.2/31453 levy:000.037
hdl:1774.2/31454 levy:074.092
hdl:1774.2/31455 levy:099.014
hdl:1774.2/31456 levy:077.098a
hdl:1774.2/31457 levy:162.112
hdl:1774.2/31458 levy:156.170
hdl:1774.2/31459 levy:078.073
hdl:1774.2/31460 levy:029.008f
hdl:1774.2/31461 levy:115.110
hdl:1774.2/31462 levy:056.041
hdl:1774.2/31463 levy:134.049
hdl:1774.2/31464 levy:074.098
hdl:1774.2/31465 levy:160.080
hdl:1774.2/31466 levy:158.080
hdl:1774.2/31467 levy:000.019
hdl:1774.2/31468 levy:020.142
hdl:1774.2/31469 levy:017.011b
hdl:1774.2/31470 levy:048.151
hdl:1774.2/31471 levy:025.082
hdl:1774.2/31472 levy:148.160
hdl:1774.2/31473 levy:104.024a
hdl:1774.2/31474 levy:132.115
hdl:1774.2/31475 levy:096.124
hdl:1774.2/31476 levy:133.119
hdl:1774.2/31477 levy:031.085
hdl:1774.2/31478 levy:123.022
hdl:1774.2/31479 levy:179.034
hdl:1774.2/31480 levy:113.096
hdl:1774.2/31481 levy:083.024
hdl:1774.2/31482 levy:126.009
hdl:1774.2/31483 levy:057.006
hdl:1774.2/31484 levy:013.099
hdl:1774.2/31485 levy:079.090
hdl:1774.2/31486 levy:152.120a
hdl:1774.2/31487 levy:106.218g
hdl:1774.2/31488 levy:057.059
hdl:1774.2/31489 levy:011.107
hdl:1774.2/31490 levy:132.010
hdl:1774.2/31491 levy:148.177
hdl:1774.2/31492 levy:056.036
hdl:1774.2/31493 levy:156.087a
hdl:1774.2/31494 levy:148.163
hdl:1774.2/31495 levy:127.054
hdl:1774.2/31496 levy:050.001
hdl:1774.2/31497 levy:025.078
hdl:1774.2/31498 levy:081.126
hdl:1774.2/31499 levy:154a.089a
hdl:1774.2/31500 levy:157.005
hdl:1774.2/31501 levy:092.013
hdl:1774.2/31502 levy:022.007
hdl:1774.2/31503 levy:175.129
hdl:1774.2/31504 levy:079.083a
hdl:1774.2/31505 levy:034.082
hdl:1774.2/31506 levy:181.101
hdl:1774.2/31507 levy:164.101
hdl:1774.2/31508 levy:045.051
hdl:1774.2/31509 levy:160.079
hdl:1774.2/31510 levy:154a.051
hdl:1774.2/31511 levy:080.178
hdl:1774.2/31512 levy:118.093
hdl:1774.2/31513 levy:076.122
hdl:1774.2/31514 levy:158.159
hdl:1774.2/31515 levy:191.146
hdl:1774.2/31516 levy:175.128
hdl:1774.2/31517 levy:151.080
hdl:1774.2/31518 levy:176.066
hdl:1774.2/31519 levy:168.103
hdl:1774.2/31520 levy:046.040
hdl:1774.2/31521 levy:155.113a
hdl:1774.2/31522 levy:084.005
hdl:1774.2/31523 levy:163.016
hdl:1774.2/31524 levy:143.035
hdl:1774.2/31525 levy:125.133
hdl:1774.2/31526 levy:096.160
hdl:1774.2/31527 levy:075.105
hdl:1774.2/31528 levy:115.003
hdl:1774.2/31529 levy:064.074
hdl:1774.2/31530 levy:038.021
hdl:1774.2/31531 levy:075.023
hdl:1774.2/31532 levy:117.098
hdl:1774.2/31533 levy:187.017
hdl:1774.2/31534 levy:145.113
hdl:1774.2/31535 levy:156.214
hdl:1774.2/31536 levy:154a.088
hdl:1774.2/31537 levy:140.013
hdl:1774.2/31538 levy:113.097
hdl:1774.2/31539 levy:004.114
hdl:1774.2/31540 levy:017.132
hdl:1774.2/31541 levy:023.071
hdl:1774.2/31542 levy:106.052
hdl:1774.2/31543 levy:173.017
hdl:1774.2/31544 levy:005.080
hdl:1774.2/31545 levy:096.134
hdl:1774.2/31546 levy:131.081
hdl:1774.2/31547 levy:035.042
hdl:1774.2/31548 levy:089.152
hdl:1774.2/31549 levy:191.091
hdl:1774.2/31550 levy:174.023
hdl:1774.2/31551 levy:132.104
hdl:1774.2/31552 levy:032.107
hdl:1774.2/31553 levy:124.029
hdl:1774.2/31554 levy:128.113
hdl:1774.2/31555 levy:185.037
hdl:1774.2/31556 levy:181.100
hdl:1774.2/31557 levy:069.064
hdl:1774.2/31558 levy:017.020
hdl:1774.2/31559 levy:136.095
hdl:1774.2/31560 levy:097.185
hdl:1774.2/31561 levy:076.139
hdl:1774.2/31562 levy:027.092
hdl:1774.2/31563 levy:075.148
hdl:1774.2/31564 levy:044.053
hdl:1774.2/31565 levy:132.002
hdl:1774.2/31566 levy:166.039
hdl:1774.2/31567 levy:023.058
hdl:1774.2/31568 levy:191a.109
hdl:1774.2/31569 levy:094.004
hdl:1774.2/31570 levy:034.106
hdl:1774.2/31571 levy:163.048a
hdl:1774.2/31572 levy:022.092
hdl:1774.2/31573 levy:003.047
hdl:1774.2/31574 levy:150.004
hdl:1774.2/31575 levy:093.103
hdl:1774.2/31576 levy:122.037
hdl:1774.2/31577 levy:001.103
hdl:1774.2/31578 levy:089.167
hdl:1774.2/31579 levy:068.135
hdl:1774.2/31580 levy:170.061
hdl:1774.2/31581 levy:079.166
hdl:1774.2/31582 levy:185.047
hdl:1774.2/31583 levy:009.028
hdl:1774.2/31584 levy:097.274
hdl:1774.2/31585 levy:157.063
hdl:1774.2/31586 levy:072.116
hdl:1774.2/31587 levy:120.020
hdl:1774.2/31588 levy:152.105
hdl:1774.2/31589 levy:086.026
hdl:1774.2/31590 levy:096.168
hdl:1774.2/31591 levy:106.189
hdl:1774.2/31592 levy:105.040
hdl:1774.2/31593 levy:168.037
hdl:1774.2/31594 levy:068.187
hdl:1774.2/31595 levy:182.065
hdl:1774.2/31596 levy:111.080
hdl:1774.2/31597 levy:108.029
hdl:1774.2/31598 levy:088.138
hdl:1774.2/31599 levy:131.105
hdl:1774.2/31600 levy:016.107
hdl:1774.2/31601 levy:067.039
hdl:1774.2/31602 levy:028.184
hdl:1774.2/31603 levy:179.102
hdl:1774.2/31604 levy:125.144
hdl:1774.2/31605 levy:114.082a
hdl:1774.2/31606 levy:136.074
hdl:1774.2/31607 levy:025.086
hdl:1774.2/31608 levy:096.268
hdl:1774.2/31609 levy:007.050
hdl:1774.2/31610 levy:085.042
hdl:1774.2/31611 levy:182.101
hdl:1774.2/31612 levy:131.158
hdl:1774.2/31613 levy:174.102
hdl:1774.2/31614 levy:153.138
hdl:1774.2/31615 levy:065.072
hdl:1774.2/31616 levy:013.089
hdl:1774.2/31617 levy:147.078
hdl:1774.2/31618 levy:005.090
hdl:1774.2/31619 levy:191.108
hdl:1774.2/31620 levy:015.095a
hdl:1774.2/31621 levy:070.027
hdl:1774.2/31622 levy:134.003
hdl:1774.2/31623 levy:086.065
hdl:1774.2/31624 levy:193.229d
hdl:1774.2/31625 levy:158.174a
hdl:1774.2/31626 levy:052.020
hdl:1774.2/31627 levy:039.036
hdl:1774.2/31628 levy:056.016
hdl:1774.2/31629 levy:080.062a
hdl:1774.2/31630 levy:099.007
hdl:1774.2/31631 levy:108.098
hdl:1774.2/31632 levy:078.043
hdl:1774.2/31633 levy:099.002
hdl:1774.2/31634 levy:191b.109
hdl:1774.2/31635 levy:153.020
hdl:1774.2/31636 levy:041.103
hdl:1774.2/31637 levy:059.097
hdl:1774.2/31638 levy:109.136
hdl:1774.2/31639 levy:043.125
hdl:1774.2/31640 levy:097.097
hdl:1774.2/31641 levy:097.147
hdl:1774.2/31642 levy:178.082
hdl:1774.2/31643 levy:163.103
hdl:1774.2/31644 levy:147.018
hdl:1774.2/31645 levy:068.123
hdl:1774.2/31646 levy:154a.041
hdl:1774.2/31647 levy:028.145
hdl:1774.2/31648 levy:183.014
hdl:1774.2/31649 levy:060.075a
hdl:1774.2/31650 levy:145.081
hdl:1774.2/31651 levy:146.103
hdl:1774.2/31652 levy:134.115
hdl:1774.2/31653 levy:165.079
hdl:1774.2/31654 levy:144.067
hdl:1774.2/31655 levy:158.032
hdl:1774.2/31656 levy:013.079
hdl:1774.2/31657 levy:145.067
hdl:1774.2/31658 levy:134.069
hdl:1774.2/31659 levy:102.072
hdl:1774.2/31660 levy:158.012
hdl:1774.2/31661 levy:061.100
hdl:1774.2/31662 levy:153.071a
hdl:1774.2/31663 levy:030.068
hdl:1774.2/31664 levy:153.115
hdl:1774.2/31665 levy:148.117
hdl:1774.2/31666 levy:030.036
hdl:1774.2/31667 levy:158.160
hdl:1774.2/31668 levy:075.032
hdl:1774.2/31669 levy:097.090
hdl:1774.2/31670 levy:106.232
hdl:1774.2/31671 levy:084.016
hdl:1774.2/31672 levy:185.002
hdl:1774.2/31673 levy:029.008b
hdl:1774.2/31674 levy:083.007
hdl:1774.2/31675 levy:168.075
hdl:1774.2/31676 levy:184.041
hdl:1774.2/31677 levy:030.054
hdl:1774.2/31678 levy:140.078
hdl:1774.2/31679 levy:067.046
hdl:1774.2/31680 levy:132.090
hdl:1774.2/31681 levy:088.056
hdl:1774.2/31682 levy:100.028
hdl:1774.2/31683 levy:150a.029
hdl:1774.2/31684 levy:026.111
hdl:1774.2/31685 levy:027.045
hdl:1774.2/31686 levy:075.113
hdl:1774.2/31687 levy:044.079
hdl:1774.2/31688 levy:191a.022a
hdl:1774.2/31689 levy:006.118
hdl:1774.2/31690 levy:077.124
hdl:1774.2/31691 levy:193.112
hdl:1774.2/31692 levy:080.071a
hdl:1774.2/31693 levy:134.102
hdl:1774.2/31694 levy:115.140
hdl:1774.2/31695 levy:056.028
hdl:1774.2/31696 levy:042.101
hdl:1774.2/31697 levy:155.193
hdl:1774.2/31698 levy:066.064a
hdl:1774.2/31699 levy:081.064a
hdl:1774.2/31700 levy:140.123
hdl:1774.2/31701 levy:031.109
hdl:1774.2/31702 levy:190.206
hdl:1774.2/31703 levy:018.058
hdl:1774.2/31704 levy:068.015
hdl:1774.2/31705 levy:136.116
hdl:1774.2/31706 levy:096.111a
hdl:1774.2/31707 levy:018.007
hdl:1774.2/31708 levy:096.243
hdl:1774.2/31709 levy:092.128
hdl:1774.2/31710 levy:135.083
hdl:1774.2/31711 levy:064.101
hdl:1774.2/31712 levy:008.063
hdl:1774.2/31713 levy:111.015
hdl:1774.2/31714 levy:087.043
hdl:1774.2/31715 levy:172.128
hdl:1774.2/31716 levy:154a.055
hdl:1774.2/31717 levy:034.090
hdl:1774.2/31718 levy:012.027
hdl:1774.2/31719 levy:114.131a
hdl:1774.2/31720 levy:081.065
hdl:1774.2/31721 levy:191.053
hdl:1774.2/31722 levy:189.047
hdl:1774.2/31723 levy:091.073
hdl:1774.2/31724 levy:093.094
hdl:1774.2/31725 levy:082.099
hdl:1774.2/31726 levy:031.081
hdl:1774.2/31727 levy:177.010
hdl:1774.2/31728 levy:157.112
hdl:1774.2/31729 levy:119.005
hdl:1774.2/31730 levy:187.021
hdl:1774.2/31731 levy:013.149
hdl:1774.2/31732 levy:093.175
hdl:1774.2/31733 levy:131.014
hdl:1774.2/31734 levy:048.020
hdl:1774.2/31735 levy:174.001
hdl:1774.2/31736 levy:086.036
hdl:1774.2/31737 levy:123.057
hdl:1774.2/31738 levy:082.032
hdl:1774.2/31739 levy:111.117
hdl:1774.2/31740 levy:155.013
hdl:1774.2/31741 levy:174.050
hdl:1774.2/31742 levy:057.040
hdl:1774.2/31743 levy:094.043
hdl:1774.2/31744 levy:106.127a
hdl:1774.2/31745 levy:084.052
hdl:1774.2/31746 levy:191a.095a
hdl:1774.2/31747 levy:163.096
hdl:1774.2/31748 levy:074.174
hdl:1774.2/31749 levy:016.051
hdl:1774.2/31750 levy:156.012
hdl:1774.2/31751 levy:159.024
hdl:1774.2/31752 levy:097.044
hdl:1774.2/31753 levy:149.015
hdl:1774.2/31754 levy:154.019
hdl:1774.2/31755 levy:025.054
hdl:1774.2/31756 levy:052.045
hdl:1774.2/31757 levy:011.044
hdl:1774.2/31758 levy:042.126
hdl:1774.2/31759 levy:152.148
hdl:1774.2/31760 levy:014.050
hdl:1774.2/31761 levy:186.024
hdl:1774.2/31762 levy:191.106
hdl:1774.2/31763 levy:067.113
hdl:1774.2/31764 levy:097.287
hdl:1774.2/31765 levy:008.053
hdl:1774.2/31766 levy:102.042
hdl:1774.2/31767 levy:008.117
hdl:1774.2/31768 levy:000.034
hdl:1774.2/31769 levy:006.127
hdl:1774.2/31770 levy:054.082
hdl:1774.2/31771 levy:100.087
hdl:1774.2/31772 levy:017.126i
hdl:1774.2/31773 levy:142.093
hdl:1774.2/31774 levy:028.043
hdl:1774.2/31775 levy:172.012
hdl:1774.2/31776 levy:104.075
hdl:1774.2/31777 levy:108.003
hdl:1774.2/31778 levy:043.108
hdl:1774.2/31779 levy:159.005
hdl:1774.2/31780 levy:076.061
hdl:1774.2/31781 levy:103.046
hdl:1774.2/31782 levy:088.038
hdl:1774.2/31783 levy:093.090
hdl:1774.2/31784 levy:124.048
hdl:1774.2/31785 levy:173.095
hdl:1774.2/31786 levy:126.034
hdl:1774.2/31787 levy:070.002a
hdl:1774.2/31788 levy:126.013
hdl:1774.2/31789 levy:106.091
hdl:1774.2/31790 levy:077.084
hdl:1774.2/31791 levy:036.055a
hdl:1774.2/31792 levy:074.050
hdl:1774.2/31793 levy:114.160
hdl:1774.2/31794 levy:127.151
hdl:1774.2/31795 levy:189.005
hdl:1774.2/31796 levy:022.111
hdl:1774.2/31797 levy:076.162
hdl:1774.2/31798 levy:180.077
hdl:1774.2/31799 levy:146.109
hdl:1774.2/31800 levy:079.168
hdl:1774.2/31801 levy:057.083
hdl:1774.2/31802 levy:031.111
hdl:1774.2/31803 levy:005.046
hdl:1774.2/31804 levy:032.063
hdl:1774.2/31805 levy:114.016
hdl:1774.2/31806 levy:150a.050
hdl:1774.2/31807 levy:030.110
hdl:1774.2/31808 levy:078.152
hdl:1774.2/31809 levy:074.105
hdl:1774.2/31810 levy:023.039
hdl:1774.2/31811 levy:005.091
hdl:1774.2/31812 levy:078.101
hdl:1774.2/31813 levy:137.042
hdl:1774.2/31814 levy:137.045
hdl:1774.2/31815 levy:049.077
hdl:1774.2/31816 levy:190.167
hdl:1774.2/31817 levy:005.018
hdl:1774.2/31818 levy:181.079
hdl:1774.2/31819 levy:040.052
hdl:1774.2/31820 levy:105.112
hdl:1774.2/31821 levy:106.086
hdl:1774.2/31822 levy:128.027
hdl:1774.2/31823 levy:138.031
hdl:1774.2/31824 levy:092.139
hdl:1774.2/31825 levy:146.106
hdl:1774.2/31826 levy:096.285
hdl:1774.2/31827 levy:158.178a
hdl:1774.2/31828 levy:085.038
hdl:1774.2/31829 levy:140.068
hdl:1774.2/31830 levy:008.015
hdl:1774.2/31831 levy:190.189
hdl:1774.2/31832 levy:007.040
hdl:1774.2/31833 levy:182.048
hdl:1774.2/31834 levy:112.058
hdl:1774.2/31835 levy:027.087
hdl:1774.2/31836 levy:094.168
hdl:1774.2/31837 levy:100.042
hdl:1774.2/31838 levy:148.048
hdl:1774.2/31839 levy:003.058
hdl:1774.2/31840 levy:055.002
hdl:1774.2/31841 levy:164.094
hdl:1774.2/31842 levy:030.114
hdl:1774.2/31843 levy:088.130
hdl:1774.2/31844 levy:152.124
hdl:1774.2/31845 levy:148.107
hdl:1774.2/31846 levy:089.080
hdl:1774.2/31847 levy:063.113
hdl:1774.2/31848 levy:181.134
hdl:1774.2/31849 levy:120.112
hdl:1774.2/31850 levy:012.073
hdl:1774.2/31851 levy:165.001
hdl:1774.2/31852 levy:148.041
hdl:1774.2/31853 levy:106.204
hdl:1774.2/31854 levy:097.180
hdl:1774.2/31855 levy:176.019
hdl:1774.2/31856 levy:100.085
hdl:1774.2/31857 levy:117.064
hdl:1774.2/31858 levy:138.032
hdl:1774.2/31859 levy:169.078
hdl:1774.2/31860 levy:150a.057
hdl:1774.2/31861 levy:035.002
hdl:1774.2/31862 levy:193.177
hdl:1774.2/31863 levy:076.064
hdl:1774.2/31864 levy:064.064
hdl:1774.2/31865 levy:129.127
hdl:1774.2/31866 levy:051.115
hdl:1774.2/31867 levy:119.011
hdl:1774.2/31868 levy:042.144
hdl:1774.2/31869 levy:174.101
hdl:1774.2/31870 levy:189.130a
hdl:1774.2/31871 levy:102.122
hdl:1774.2/31872 levy:088.096
hdl:1774.2/31873 levy:193.115
hdl:1774.2/31874 levy:057.131
hdl:1774.2/31875 levy:008.095
hdl:1774.2/31876 levy:096.027
hdl:1774.2/31877 levy:049.074
hdl:1774.2/31878 levy:014.084
hdl:1774.2/31879 levy:060.145
hdl:1774.2/31880 levy:039.051
hdl:1774.2/31881 levy:008.085
hdl:1774.2/31882 levy:042.039
hdl:1774.2/31883 levy:039.064
hdl:1774.2/31884 levy:140.147
hdl:1774.2/31885 levy:016.123
hdl:1774.2/31886 levy:008.036
hdl:1774.2/31887 levy:132.148
hdl:1774.2/31888 levy:087.009
hdl:1774.2/31889 levy:155.156a
hdl:1774.2/31890 levy:036.119
hdl:1774.2/31891 levy:097.196
hdl:1774.2/31892 levy:125.050
hdl:1774.2/31893 levy:079.143
hdl:1774.2/31894 levy:066.090
hdl:1774.2/31895 levy:077.145
hdl:1774.2/31896 levy:016.057
hdl:1774.2/31897 levy:175.053
hdl:1774.2/31898 levy:145.150
hdl:1774.2/31899 levy:100.103
hdl:1774.2/31900 levy:038.134
hdl:1774.2/31901 levy:149.110
hdl:1774.2/31902 levy:105.136
hdl:1774.2/31903 levy:146.018
hdl:1774.2/31904 levy:150.008
hdl:1774.2/31905 levy:130.013
hdl:1774.2/31906 levy:080.132
hdl:1774.2/31907 levy:124.016
hdl:1774.2/31908 levy:058.010
hdl:1774.2/31909 levy:020.109
hdl:1774.2/31910 levy:180.081
hdl:1774.2/31911 levy:068.179
hdl:1774.2/31912 levy:190.036
hdl:1774.2/31913 levy:143.148
hdl:1774.2/31914 levy:084.056
hdl:1774.2/31915 levy:060.118
hdl:1774.2/31916 levy:182.005
hdl:1774.2/31917 levy:169.061
hdl:1774.2/31918 levy:158.097a
hdl:1774.2/31919 levy:157.098a
